,DDM_total_melt,Q_Total,Qobs,DDM_smb,Q_COSIPY,COSIPY_smb,COSIPY_melt
2013-02-20,0.0,0.002,0.0,0.008,0.0,0.029,0.0
2013-02-21,0.0,0.002,0.0,0.005,0.0,0.061,0.004
2013-02-22,0.0,0.002,0.0,0.008,0.0,0.214,0.0
2013-02-23,0.0,0.002,0.0,0.266,0.0,0.571,0.0
2013-02-24,0.0,0.002,0.0,0.363,0.0,0.194,0.0
2013-02-25,0.0,0.002,0.0,0.044,0.0,0.061,0.0
2013-02-26,0.0,0.002,0.0,0.011,0.0,0.024,0.0
2013-02-27,0.0,0.002,0.0,0.676,0.0,0.33,0.0
2013-02-28,0.0,0.002,0.0,0.952,0.0,0.444,0.0
2013-03-01,0.0,0.002,0.0,0.186,0.0,0.152,0.009
2013-03-02,0.0,0.002,0.0,0.0,0.0,0.021,0.0
2013-03-03,0.0,0.002,0.0,0.0,0.0,0.095,0.0
2013-03-04,0.0,0.001,0.0,0.085,0.0,0.072,0.0
2013-03-05,0.0,0.001,0.0,0.082,0.0,0.183,0.0
2013-03-06,0.0,0.001,0.0,0.0,0.0,0.147,0.0
2013-03-07,0.0,0.001,0.0,0.0,0.0,0.173,0.0
2013-03-08,0.0,0.001,0.0,0.019,0.0,0.197,0.008
2013-03-09,0.0,0.001,0.0,0.362,0.0,0.369,0.0
2013-03-10,0.0,0.001,0.0,1.829,0.0,1.646,0.0
2013-03-11,0.0,0.001,0.0,0.108,0.0,-0.146,0.337
2013-03-12,0.0,0.001,0.0,0.0,0.0,0.094,0.0
2013-03-13,0.0,0.001,0.0,0.03,0.0,0.069,0.0
2013-03-14,0.0,0.001,0.0,3.642,0.0,4.696,0.0
2013-03-15,0.0,0.001,0.0,1.962,0.0,0.563,0.003
2013-03-16,0.0,0.001,0.0,0.0,0.0,0.006,0.0
2013-03-17,0.0,0.001,0.0,0.0,0.0,0.0,0.0
2013-03-18,0.0,0.001,0.0,0.0,0.0,0.005,0.0
2013-03-19,0.0,0.001,0.0,0.0,0.0,-0.0,0.0
2013-03-20,0.0,0.001,0.0,0.247,0.0,0.647,0.0
2013-03-21,0.0,0.001,0.0,1.096,0.0,0.647,0.0
2013-03-22,0.0,0.001,0.0,0.006,0.0,0.104,0.0
2013-03-23,0.0,0.001,0.0,0.0,0.0,0.069,0.0
2013-03-24,0.0,0.001,0.0,0.022,0.0,0.112,0.0
2013-03-25,0.0,0.001,0.0,0.0,0.0,0.001,0.0
2013-03-26,0.0,0.001,0.0,0.238,0.0,0.085,0.066
2013-03-27,0.0,0.001,0.0,0.962,0.0,0.89,0.0
2013-03-28,0.0,0.001,0.0,0.177,0.0,0.095,0.0
2013-03-29,0.0,0.001,0.0,0.0,0.0,0.004,0.0
2013-03-30,0.0,0.001,0.0,0.049,0.0,0.022,0.0
2013-03-31,0.0,0.0,0.0,0.16,0.0,0.06,0.0
2013-04-01,0.0,0.0,0.0,0.7,0.0,0.055,0.029
2013-04-02,0.0,0.0,0.0,2.453,0.0,2.619,0.0
2013-04-03,0.0,0.0,0.0,0.844,0.0,0.546,0.0
2013-04-04,0.0,0.0,0.0,0.071,0.0,0.154,0.012
2013-04-05,0.0,0.0,0.0,0.0,0.0,0.074,0.0
2013-04-06,0.0,0.0,0.0,0.045,0.0,0.173,0.0
2013-04-07,0.0,0.0,0.0,0.091,0.0,0.196,0.005
2013-04-08,0.0,0.0,0.0,0.284,0.0,0.048,0.15
2013-04-09,0.0,0.0,0.0,1.272,0.0,0.52,0.0
2013-04-10,0.0,0.0,0.0,0.847,0.0,0.453,0.115
2013-04-11,0.0,0.0,0.0,0.001,0.0,0.025,0.0
2013-04-12,0.0,0.0,0.0,0.0,0.0,0.092,0.0
2013-04-13,0.0,0.0,0.0,0.022,0.0,0.013,0.008
2013-04-14,0.0,0.0,0.0,0.131,0.0,0.138,0.0
2013-04-15,0.0,0.0,0.0,0.13,0.0,0.587,0.0
2013-04-16,0.0,0.0,0.0,1.934,0.0,-0.851,2.078
2013-04-17,0.0,0.0,0.0,18.343,0.0,22.02,0.014
2013-04-18,0.0,0.0,0.0,9.978,0.0,4.738,1.01
2013-04-19,0.0,0.0,0.0,4.928,0.0,4.939,0.015
2013-04-20,0.0,0.0,0.0,0.046,0.0,0.157,0.003
2013-04-21,0.0,0.0,0.0,0.0,0.0,0.014,0.0
2013-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-23,0.0,0.0,0.0,0.0,0.0,0.002,0.0
2013-04-24,0.0,0.0,0.0,0.0,0.0,0.006,0.0
2013-04-25,0.0,0.0,0.0,0.0,0.0,-0.301,0.33
2013-04-26,0.0,0.0,0.0,0.24,0.0,-0.143,0.3
2013-04-27,0.0,0.0,0.0,0.473,0.0,-3.477,3.755
2013-04-28,0.0,0.0,0.0,2.404,0.0,1.047,1.211
2013-04-29,0.0,0.0,0.0,8.831,0.0,7.54,0.986
2013-04-30,0.0,0.0,0.0,2.616,0.0,0.027,2.698
2013-05-01,0.0,0.0,0.0,2.698,0.0,2.011,0.298
2013-05-02,0.0,0.0,0.0,0.537,0.0,0.328,0.27
2013-05-03,0.0,0.0,0.0,2.098,0.0,1.618,0.384
2013-05-04,0.0,0.0,0.0,10.608,0.0,10.636,1.664
2013-05-05,0.0,0.0,0.0,13.397,0.0,11.876,0.006
2013-05-06,0.0,0.0,0.0,0.155,0.0,0.073,0.0
2013-05-07,0.0,0.0,0.0,0.048,0.0,0.036,0.023
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.092,0.003
2013-05-09,0.0,0.0,0.0,0.546,0.0,0.302,0.007
2013-05-10,0.0,0.0,0.0,1.479,0.0,0.112,1.159
2013-05-11,0.0,0.0,0.0,6.648,0.0,5.097,1.523
2013-05-12,0.0,0.0,0.0,2.673,0.0,1.416,0.687
2013-05-13,0.0,0.0,0.0,4.417,0.0,2.091,2.529
2013-05-14,0.0,0.0,0.0,1.547,0.0,-2.52,3.522
2013-05-15,0.0,0.0,0.0,1.019,0.0,0.725,0.001
2013-05-16,0.0,0.0,0.0,0.01,0.0,0.392,0.004
2013-05-17,0.0,0.0,0.0,1.58,0.0,1.403,0.0
2013-05-18,0.0,0.0,0.0,0.201,0.0,-0.539,0.954
2013-05-19,0.932,0.932,0.0,-0.899,0.0,0.345,0.31
2013-05-20,0.185,0.186,0.0,0.256,0.0,-0.044,0.777
2013-05-21,0.0,0.005,0.0,0.847,0.0,0.837,0.719
2013-05-22,0.0,0.01,0.0,1.29,0.0,0.629,0.152
2013-05-23,0.0,0.014,0.0,0.439,0.0,0.578,0.09
2013-05-24,0.0,0.015,0.0,1.639,0.0,0.837,0.197
2013-05-25,0.0,0.013,0.0,3.556,0.0,3.803,0.018
2013-05-26,0.0,0.012,0.0,4.504,0.0,2.685,0.91
2013-05-27,0.0,0.011,0.0,1.655,0.0,0.57,0.58
2013-05-28,0.0,0.011,0.0,0.065,0.0,0.245,0.007
2013-05-29,0.0,0.011,0.0,0.524,0.0,-0.017,0.057
2013-05-30,0.0,0.01,0.0,0.316,0.0,0.49,0.001
2013-05-31,0.035,0.05,0.0,2.463,0.0,1.419,0.014
2013-06-01,0.864,0.899,0.0,0.419,0.0,0.325,0.829
2013-06-02,2.715,2.791,0.0,-2.014,0.0,-0.766,1.411
2013-06-03,0.0,0.121,0.0,7.512,0.1,5.483,1.926
2013-06-04,3.273,3.427,0.0,-2.418,0.143,0.44,0.486
2013-06-05,1.568,1.765,0.0,2.289,0.143,3.403,1.431
2013-06-06,0.0,0.293,0.0,5.237,0.296,0.023,4.731
2013-06-07,0.0,0.417,0.0,8.988,0.207,6.93,1.848
2013-06-08,0.0,0.486,1.257,0.099,0.474,0.059,0.428
2013-06-09,1.818,2.292,1.745,-1.8,0.459,0.051,0.469
2013-06-10,8.993,9.471,5.107,-8.993,0.505,-1.431,1.895
2013-06-11,4.8,5.458,6.313,-4.711,0.358,-2.084,2.282
2013-06-12,1.45,2.487,4.516,-0.547,0.456,-0.355,1.117
2013-06-13,0.0,1.421,2.258,2.921,0.686,0.851,1.6
2013-06-14,0.0,1.605,1.745,1.492,1.098,-1.272,3.331
2013-06-15,0.0,1.562,1.257,12.321,0.0,12.025,0.852
2013-06-16,0.0,1.407,1.257,4.299,0.0,-1.227,4.545
2013-06-17,0.0,1.258,1.745,1.845,0.997,-2.038,3.051
2013-06-18,0.0,1.186,1.745,11.138,0.982,6.818,4.087
2013-06-19,0.0,1.232,1.745,10.223,0.009,6.189,2.351
2013-06-20,0.0,1.345,1.257,5.01,0.546,-0.819,4.708
2013-06-21,0.16,1.563,2.797,-0.079,1.528,-2.401,2.924
2013-06-22,5.07,6.442,3.926,-5.049,1.414,-1.157,1.399
2013-06-23,4.165,5.521,4.516,-3.781,1.626,-0.906,1.661
2013-06-24,2.107,3.59,4.516,2.324,2.108,-1.232,3.271
2013-06-25,4.631,6.411,4.516,-4.463,1.978,-1.538,1.987
2013-06-26,7.632,9.813,5.697,-7.632,2.447,-4.731,5.371
2013-06-27,5.238,7.876,6.313,-4.729,2.835,-0.464,6.536
2013-06-28,2.016,5.173,5.697,6.507,1.733,4.303,5.478
2013-06-29,1.998,5.704,5.697,0.162,3.638,-4.36,7.508
2013-06-30,2.879,7.043,6.928,-1.099,3.048,-3.275,3.835
2013-07-01,3.942,8.4,6.313,-2.726,4.409,-8.294,10.159
2013-07-02,3.222,7.898,6.313,2.322,5.026,-1.641,8.385
2013-07-03,7.803,12.788,10.162,-7.803,7.375,-9.254,9.352
2013-07-04,9.596,15.056,10.162,-9.596,5.929,-6.852,7.067
2013-07-05,6.694,12.736,11.496,-6.694,7.297,-7.757,8.706
2013-07-06,3.553,10.143,8.211,-3.117,5.859,-6.268,6.79
2013-07-07,0.818,7.752,4.516,0.174,6.316,-4.871,5.569
2013-07-08,0.0,6.972,2.258,4.779,7.462,-2.881,7.013
2013-07-09,0.0,6.729,1.257,9.192,8.135,1.155,7.533
2013-07-10,0.0,6.334,2.797,0.12,6.975,-6.722,6.833
2013-07-11,1.777,7.72,4.516,1.473,5.628,-2.889,6.033
2013-07-12,1.807,7.503,5.697,2.118,9.122,-6.501,9.458
2013-07-13,2.352,8.016,5.107,0.315,9.51,-7.98,9.493
2013-07-14,7.523,13.325,6.313,-7.523,8.202,-7.982,8.318
2013-07-15,7.813,13.793,7.57,-7.813,7.594,-8.434,9.822
2013-07-16,3.528,9.58,11.496,-2.054,8.958,-6.881,7.895
2013-07-17,3.445,9.399,8.211,-3.37,9.854,-8.065,8.579
2013-07-18,3.42,9.142,6.313,-2.471,9.323,-6.196,8.186
2013-07-19,1.019,6.472,8.211,2.442,8.744,-5.943,8.26
2013-07-20,2.791,8.018,7.57,-2.359,7.94,-7.325,7.785
2013-07-21,6.362,11.413,7.57,-6.362,8.816,-9.071,9.428
2013-07-22,4.271,9.162,5.697,-2.931,7.46,-4.724,8.193
2013-07-23,0.921,5.692,5.107,6.814,8.603,-3.457,10.085
2013-07-24,1.775,6.517,5.107,0.591,12.337,-8.812,10.148
2013-07-25,0.918,5.692,5.107,2.153,8.442,-6.118,8.231
2013-07-26,1.503,6.278,5.107,0.796,9.105,-7.023,8.675
2013-07-27,3.963,8.663,5.107,-3.063,9.426,-8.423,9.14
2013-07-28,6.785,11.365,6.928,-6.785,10.499,-9.353,10.202
2013-07-29,7.542,11.995,10.162,-7.542,9.01,-8.333,8.931
2013-07-30,6.708,11.027,10.803,-6.708,7.9,-7.326,7.762
2013-07-31,7.783,11.938,12.163,-7.783,9.432,-8.769,9.296
2013-08-01,9.369,13.343,12.83,-9.369,10.162,-10.343,10.586
2013-08-02,11.015,14.82,12.83,-11.015,10.544,-12.143,12.183
2013-08-03,9.553,13.217,14.216,-9.553,12.145,-14.411,14.846
2013-08-04,4.361,7.937,16.32,-2.391,1.168,4.383,3.929
2013-08-05,3.305,6.885,10.162,-1.401,13.207,-8.578,9.982
2013-08-06,5.005,8.657,8.853,-4.886,10.119,-9.42,10.065
2013-08-07,8.806,12.488,11.496,-8.806,10.508,-11.041,11.599
2013-08-08,9.285,12.907,9.495,-9.285,11.586,-6.795,10.67
2013-08-09,5.748,9.299,12.163,-5.748,15.416,-12.8,12.978
2013-08-10,6.376,9.898,10.162,-6.376,12.04,-11.217,11.668
2013-08-11,9.083,12.568,12.163,-9.083,13.062,-12.329,12.805
2013-08-12,5.907,9.313,10.803,-5.907,13.654,-14.56,14.792
2013-08-13,3.007,6.323,7.57,0.564,9.479,-5.317,9.058
2013-08-14,0.0,3.262,6.928,8.855,10.866,-0.487,8.159
2013-08-15,1.65,4.891,6.928,-1.476,12.154,-9.259,9.734
2013-08-16,0.0,3.204,6.313,2.854,11.662,-8.717,10.263
2013-08-17,1.594,4.725,5.697,-0.62,11.142,-7.737,11.081
2013-08-18,1.715,4.778,5.107,1.529,1.173,1.756,1.184
2013-08-19,2.12,5.166,4.516,-2.118,4.901,-4.935,5.16
2013-08-20,5.53,8.571,4.516,-5.523,11.924,-13.536,14.07
2013-08-21,6.662,9.663,5.697,-6.662,9.697,-6.16,8.299
2013-08-22,5.743,8.722,6.313,-5.743,11.331,-8.977,10.177
2013-08-23,6.132,9.172,7.57,-6.132,13.772,-13.139,13.461
2013-08-24,9.214,12.348,11.496,-9.214,13.103,-12.955,13.019
2013-08-25,6.665,9.844,8.853,-6.665,11.106,-3.933,10.537
2013-08-26,0.0,3.167,6.313,17.157,0.0,12.906,0.923
2013-08-27,0.0,3.115,5.107,0.0,0.0,0.067,0.0
2013-08-28,3.53,6.556,4.516,-3.447,0.0,0.122,0.012
2013-08-29,5.84,8.801,5.107,-5.84,0.0,0.177,0.098
2013-08-30,4.318,7.299,5.107,-3.416,0.01,1.975,1.715
2013-08-31,0.0,3.046,5.697,5.835,0.041,4.106,0.597
2013-09-01,0.0,3.055,5.107,0.0,0.115,-0.095,0.116
2013-09-02,0.0,2.955,5.107,1.988,0.15,0.62,0.296
2013-09-03,0.084,2.877,4.516,4.485,0.511,0.076,2.141
2013-09-04,0.734,3.403,5.107,-0.322,1.077,-1.17,1.274
2013-09-05,0.135,2.768,5.107,2.265,1.206,0.327,1.284
2013-09-06,0.0,2.644,1.745,8.211,1.569,4.684,2.809
2013-09-07,0.0,2.624,0.77,3.11,1.9,-0.56,3.226
2013-09-08,0.0,2.532,0.77,4.763,1.563,2.56,1.405
2013-09-09,0.0,2.386,1.257,2.681,1.401,0.338,1.707
2013-09-10,0.0,2.231,2.258,0.196,1.842,-1.352,1.886
2013-09-11,0.0,2.095,2.258,1.287,1.41,-0.216,1.386
2013-09-12,1.038,3.022,2.258,-0.611,1.53,-1.099,1.507
2013-09-13,0.0,1.898,2.258,1.595,1.4,-0.002,1.417
2013-09-14,0.0,1.826,1.257,2.002,1.393,-0.082,1.562
2013-09-15,0.0,1.748,0.77,6.728,0.991,3.991,2.264
2013-09-16,0.0,1.658,0.334,18.82,2.774,19.145,2.541
2013-09-17,0.0,1.563,0.77,4.01,0.0,0.78,0.058
2013-09-18,0.0,1.478,0.77,0.0,0.0,0.0,0.0
2013-09-19,0.0,1.409,0.77,0.0,0.0,0.066,0.0
2013-09-20,0.0,1.353,0.334,0.053,0.0,0.06,0.0
2013-09-21,0.0,1.303,0.334,1.231,0.0,0.88,0.0
2013-09-22,0.0,1.253,1.257,0.333,0.0,0.129,0.0
2013-09-23,0.0,1.203,0.0,0.0,0.0,0.045,0.0
2013-09-24,0.0,1.154,0.0,0.0,0.0,-0.003,0.0
2013-09-25,0.0,1.107,0.0,0.0,0.0,0.333,0.004
2013-09-26,0.0,1.063,0.0,0.0,0.0,0.117,0.0
2013-09-27,0.0,1.021,0.0,0.06,0.0,0.239,0.0
2013-09-28,0.0,0.98,0.0,1.9,0.0,1.034,0.092
2013-09-29,0.0,0.942,0.0,1.074,0.0,0.637,0.0
2013-09-30,0.0,0.905,0.0,0.483,0.0,0.058,0.053
2013-10-01,0.0,0.869,0.0,0.731,0.0,0.114,0.002
2013-10-02,0.0,0.834,0.0,0.0,0.0,0.169,0.0
2013-10-03,0.0,0.801,0.0,0.001,0.0,0.168,0.0
2013-10-04,0.0,0.768,0.0,1.995,0.0,1.705,0.01
2013-10-05,0.0,0.738,0.0,0.75,0.0,0.657,0.002
2013-10-06,0.0,0.708,0.0,0.187,0.0,0.02,0.0
2013-10-07,0.0,0.68,0.0,0.0,0.0,0.177,0.007
2013-10-08,0.0,0.653,0.0,0.0,0.0,0.222,0.011
2013-10-09,0.0,0.627,0.0,0.0,0.0,0.23,0.0
2013-10-10,0.0,0.602,0.0,0.593,0.0,0.165,0.0
2013-10-11,0.0,0.577,0.0,4.686,0.0,4.109,0.0
2013-10-12,0.0,0.554,0.0,0.025,0.0,0.332,0.0
2013-10-13,0.0,0.532,0.0,0.051,0.0,0.008,0.0
2013-10-14,0.0,0.511,0.0,0.0,0.0,0.056,0.012
2013-10-15,0.0,0.49,0.0,0.0,0.0,0.065,0.0
2013-10-16,0.0,0.471,0.0,0.028,0.0,0.02,0.0
2013-10-17,0.0,0.452,0.0,0.317,0.0,0.026,0.007
2013-10-18,0.0,0.434,0.0,0.239,0.0,0.275,0.013
2013-10-19,0.0,0.417,0.0,0.313,0.0,0.035,0.0
2013-10-20,0.0,0.4,0.0,0.136,0.0,-0.004,0.068
2013-10-21,0.0,0.384,0.0,0.006,0.0,0.08,0.074
2013-10-22,0.0,0.369,0.0,0.0,0.0,0.03,0.0
2013-10-23,0.0,0.354,0.0,0.0,0.0,0.04,0.003
2013-10-24,0.0,0.34,0.0,0.0,0.0,0.001,0.085
2013-10-25,0.0,0.326,0.0,2.755,0.0,2.538,0.0
2013-10-26,0.0,0.313,0.0,0.001,0.0,0.013,0.0
2013-10-27,0.0,0.301,0.0,0.0,0.0,0.0,0.0
2013-10-28,0.0,0.289,0.0,0.43,0.0,0.166,0.0
2013-10-29,0.0,0.277,0.0,1.372,0.0,0.658,0.006
2013-10-30,0.0,0.266,0.0,0.011,0.0,0.029,0.0
2013-10-31,0.0,0.255,0.0,0.002,0.0,0.005,0.0
2013-11-01,0.0,0.245,0.0,0.009,0.0,-0.0,0.0
2013-11-02,0.0,0.235,0.0,0.0,0.0,0.21,0.0
2013-11-03,0.0,0.226,0.0,0.345,0.0,0.136,0.061
2013-11-04,0.0,0.217,0.0,0.009,0.0,0.127,0.013
2013-11-05,0.0,0.208,0.0,0.0,0.0,0.004,0.0
2013-11-06,0.0,0.2,0.0,0.0,0.0,0.021,0.0
2013-11-07,0.0,0.192,0.0,0.077,0.0,0.022,0.0
2013-11-08,0.0,0.184,0.0,3.345,0.0,4.376,0.0
2013-11-09,0.0,0.177,0.0,3.891,0.0,2.678,0.0
2013-11-10,0.0,0.17,0.0,0.492,0.0,0.1,0.0
2013-11-11,0.0,0.163,0.0,0.379,0.0,0.124,0.025
2013-11-12,0.0,0.156,0.0,0.013,0.0,0.0,0.0
2013-11-13,0.0,0.15,0.0,0.0,0.0,-0.001,0.0
2013-11-14,0.0,0.144,0.0,0.0,0.0,0.006,0.0
2013-11-15,0.0,0.138,0.0,0.0,0.0,-0.001,0.0
2013-11-16,0.0,0.133,0.0,0.0,0.0,0.001,0.0
2013-11-17,0.0,0.128,0.0,0.0,0.0,-0.0,0.0
2013-11-18,0.0,0.122,0.0,0.0,0.0,0.0,0.0
2013-11-19,0.0,0.118,0.0,0.0,0.0,-0.006,0.0
2013-11-20,0.0,0.113,0.0,0.109,0.0,-0.049,0.0
2013-11-21,0.0,0.108,0.0,5.043,0.0,5.219,0.0
2013-11-22,0.0,0.104,0.0,1.339,0.0,0.95,0.032
2013-11-23,0.0,0.1,0.0,0.006,0.0,-0.0,0.0
2013-11-24,0.0,0.096,0.0,0.0,0.0,-0.0,0.0
2013-11-25,0.0,0.092,0.0,0.0,0.0,0.0,0.0
2013-11-26,0.0,0.088,0.0,0.0,0.0,-0.0,0.0
2013-11-27,0.0,0.085,0.0,0.0,0.0,-0.014,0.0
2013-11-28,0.0,0.081,0.0,0.0,0.0,-0.006,0.0
2013-11-29,0.0,0.078,0.0,0.0,0.0,-0.0,0.0
2013-11-30,0.0,0.075,0.0,0.001,0.0,-0.005,0.005
2013-12-01,0.0,0.072,0.0,0.008,0.0,-0.056,0.0
2013-12-02,0.0,0.069,0.0,0.163,0.0,0.038,0.0
2013-12-03,0.0,0.066,0.0,0.015,0.0,0.008,0.006
2013-12-04,0.0,0.064,0.0,0.011,0.0,0.018,0.015
2013-12-05,0.0,0.061,0.0,0.0,0.0,0.08,0.0
2013-12-06,0.0,0.059,0.0,0.01,0.0,0.021,0.003
2013-12-07,0.0,0.056,0.0,0.01,0.0,0.0,0.0
2013-12-08,0.0,0.054,0.0,0.006,0.0,0.136,0.0
2013-12-09,0.0,0.052,0.0,0.391,0.0,-0.001,0.0
2013-12-10,0.0,0.05,0.0,0.032,0.0,-0.317,0.338
2013-12-11,0.0,0.048,0.0,0.026,0.0,0.008,0.025
2013-12-12,0.0,0.046,0.0,0.127,0.0,0.036,0.0
2013-12-13,0.0,0.044,0.0,0.267,0.0,-0.001,0.089
2013-12-14,0.0,0.042,0.0,0.011,0.0,-0.004,0.021
2013-12-15,0.0,0.041,0.0,0.0,0.0,-0.003,0.003
2013-12-16,0.0,0.039,0.0,0.0,0.0,0.001,0.0
2013-12-17,0.0,0.037,0.0,0.181,0.0,0.037,0.001
2013-12-18,0.0,0.036,0.0,0.856,0.0,1.092,0.0
2013-12-19,0.0,0.035,0.0,1.241,0.0,0.7,0.027
2013-12-20,0.0,0.033,0.0,0.006,0.0,-0.007,0.0
2013-12-21,0.0,0.032,0.0,0.0,0.0,0.008,0.0
2013-12-22,0.0,0.031,0.0,0.015,0.0,0.135,0.0
2013-12-23,0.0,0.029,0.0,0.417,0.0,0.117,0.004
2013-12-24,0.0,0.028,0.0,0.001,0.0,-0.0,0.0
2013-12-25,0.0,0.027,0.0,0.026,0.0,0.0,0.0
2013-12-26,0.0,0.026,0.0,0.03,0.0,-0.0,0.0
2013-12-27,0.0,0.025,0.0,0.0,0.0,-0.0,0.0
2013-12-28,0.0,0.024,0.0,0.0,0.0,-0.0,0.0
2013-12-29,0.0,0.023,0.0,0.0,0.0,-0.0,0.0
2013-12-30,0.0,0.022,0.0,0.0,0.0,-0.0,0.0
2013-12-31,0.0,0.021,0.0,0.0,0.0,-0.0,0.0
2014-01-01,0.0,0.02,0.0,0.0,0.0,-0.0,0.0
2014-01-02,0.0,0.02,0.0,0.02,0.0,0.004,0.0
2014-01-03,0.0,0.019,0.0,0.0,0.0,-0.006,0.0
2014-01-04,0.0,0.018,0.0,0.132,0.0,0.007,0.0
2014-01-05,0.0,0.017,0.0,0.046,0.0,-0.007,0.02
2014-01-06,0.0,0.017,0.0,0.055,0.0,0.025,0.007
2014-01-07,0.0,0.016,0.0,0.003,0.0,0.001,0.0
2014-01-08,0.0,0.015,0.0,0.0,0.0,-0.001,0.0
2014-01-09,0.0,0.015,0.0,0.006,0.0,0.032,0.003
2014-01-10,0.0,0.014,0.0,0.031,0.0,0.001,0.003
2014-01-11,0.0,0.014,0.0,0.003,0.0,-0.012,0.004
2014-01-12,0.0,0.013,0.0,0.0,0.0,-0.003,0.0
2014-01-13,0.0,0.012,0.0,0.0,0.0,0.0,0.0
2014-01-14,0.0,0.012,0.0,0.008,0.0,-0.005,0.0
2014-01-15,0.0,0.011,0.0,0.0,0.0,0.006,0.0
2014-01-16,0.0,0.011,0.0,0.0,0.0,-0.009,0.006
2014-01-17,0.0,0.011,0.0,1.506,0.0,1.37,0.0
2014-01-18,0.0,0.01,0.0,0.045,0.0,0.005,0.0
2014-01-19,0.0,0.01,0.0,0.0,0.0,-0.001,0.0
2014-01-20,0.0,0.009,0.0,0.0,0.0,0.026,0.0
2014-01-21,0.0,0.009,0.0,0.0,0.0,0.05,0.0
2014-01-22,0.0,0.009,0.0,0.0,0.0,0.014,0.0
2014-01-23,0.0,0.008,0.0,0.055,0.0,-0.151,0.189
2014-01-24,0.0,0.008,0.0,0.019,0.0,-0.006,0.012
2014-01-25,0.0,0.008,0.0,0.003,0.0,0.08,0.004
2014-01-26,0.0,0.007,0.0,0.028,0.0,0.094,0.0
2014-01-27,0.0,0.007,0.0,0.013,0.0,0.208,0.007
2014-01-28,0.0,0.007,0.0,0.062,0.0,0.118,0.12
2014-01-29,0.0,0.006,0.0,0.088,0.0,-0.058,0.0
2014-01-30,0.0,0.006,0.0,0.019,0.0,-0.383,0.448
2014-01-31,0.0,0.006,0.0,0.091,0.0,0.054,0.005
2014-02-01,0.0,0.006,0.0,0.015,0.0,0.038,0.0
2014-02-02,0.0,0.006,0.0,0.06,0.0,0.111,0.0
2014-02-03,0.0,0.005,0.0,0.073,0.0,0.273,0.003
2014-02-04,0.0,0.005,0.0,1.937,0.0,1.764,0.0
2014-02-05,0.0,0.005,0.0,1.643,0.0,1.64,0.001
2014-02-06,0.0,0.005,0.0,0.357,0.0,0.089,0.0
2014-02-07,0.0,0.004,0.0,0.133,0.0,0.027,0.0
2014-02-08,0.0,0.004,0.0,1.021,0.0,0.695,0.0
2014-02-09,0.0,0.004,0.0,0.42,0.0,0.182,0.0
2014-02-10,0.0,0.004,0.0,0.019,0.0,0.022,0.0
2014-02-11,0.0,0.004,0.0,0.024,0.0,0.031,0.0
2014-02-12,0.0,0.004,0.0,0.007,0.0,0.015,0.0
2014-02-13,0.0,0.004,0.0,0.005,0.0,0.017,0.0
2014-02-14,0.0,0.003,0.0,0.017,0.0,0.037,0.0
2014-02-15,0.0,0.003,0.0,0.051,0.0,0.097,0.0
2014-02-16,0.0,0.003,0.0,0.45,0.0,0.348,0.0
2014-02-17,0.0,0.003,0.0,0.007,0.0,0.006,0.0
2014-02-18,0.0,0.003,0.0,0.0,0.0,-0.008,0.0
2014-02-19,0.0,0.003,0.0,0.583,0.0,0.469,0.0
2014-02-20,0.0,0.003,0.0,0.112,0.0,0.17,0.0
2014-02-21,0.0,0.003,0.0,0.674,0.0,0.281,0.003
2014-02-22,0.0,0.002,0.0,0.011,0.0,0.084,0.0
2014-02-23,0.0,0.002,0.0,0.008,0.0,0.046,0.0
2014-02-24,0.0,0.002,0.0,6.238,0.0,6.727,0.0
2014-02-25,0.0,0.002,0.0,1.478,0.0,1.098,0.021
2014-02-26,0.0,0.002,0.0,0.023,0.0,-0.001,0.0
2014-02-27,0.0,0.002,0.0,0.023,0.0,0.042,0.0
2014-02-28,0.0,0.002,0.0,0.026,0.0,-0.05,0.103
2014-03-01,0.0,0.002,0.0,0.006,0.0,0.033,0.0
2014-03-02,0.0,0.002,0.0,0.092,0.0,0.037,0.0
2014-03-03,0.0,0.002,0.0,0.022,0.0,0.045,0.0
2014-03-04,0.0,0.002,0.0,0.0,0.0,0.015,0.0
2014-03-05,0.0,0.002,0.0,0.0,0.0,0.024,0.0
2014-03-06,0.0,0.001,0.0,0.0,0.0,0.056,0.062
2014-03-07,0.0,0.001,0.0,0.0,0.0,0.073,0.0
2014-03-08,0.0,0.001,0.0,0.013,0.0,0.15,0.004
2014-03-09,0.0,0.001,0.0,1.485,0.0,2.24,0.0
2014-03-10,0.0,0.001,0.0,4.584,0.0,4.363,0.0
2014-03-11,0.0,0.001,0.0,0.599,0.0,0.316,0.003
2014-03-12,0.0,0.001,0.0,0.0,0.0,0.002,0.0
2014-03-13,0.0,0.001,0.0,0.0,0.0,-0.008,0.0
2014-03-14,0.0,0.001,0.0,0.0,0.0,0.016,0.0
2014-03-15,0.0,0.001,0.0,0.015,0.0,0.153,0.01
2014-03-16,0.0,0.001,0.0,0.176,0.0,0.174,0.057
2014-03-17,0.0,0.001,0.0,0.443,0.0,0.367,0.0
2014-03-18,0.0,0.001,0.0,0.008,0.0,0.075,0.0
